Z	N	sc
98	146	4.765435605707353
99	145	4.480633014165505
100	144	4.165103645995714
101	143	4.69876668631332
93	152	5.4664914149589094
94	151	5.4664914149589094
95	150	5.524715062747418
96	149	5.524715062747418
97	148	4.8718224440685844
98	147	4.8718224440685844
99	146	4.47452419231513
100	145	4.47452419231513
101	144	4.692370431721429
94	152	5.459078763586149
95	151	5.726467179950305
96	150	5.517224282623374
97	149	5.524071381718386
98	148	4.865208801109475
99	147	4.58043680832543
100	146	4.46844852151753
101	145	5.000680258668581
94	153	5.621138931441237
95	152	5.718739908033058
96	151	5.718739908033058
97	150	5.51660525088937
98	149	5.51660525088937
99	148	4.574242453991246
100	147	4.574242453991246
101	146	4.993927592053296
95	153	5.886941410666623
96	152	5.711054247756692
97	151	5.748843549430603
98	150	5.509179313468849
99	149	5.2295746856807455
100	148	4.568081443359006
101	147	5.098897343929821
102	146	4.987211283642864
95	154	5.879057932642354
96	153	5.879057932642354
97	152	5.741135032537386
98	151	5.741135032537386
99	150	5.222560129048361
100	149	5.222560129048361
101	148	5.092067154972938
102	147	5.092067154972938
96	154	5.871216563808048
97	153	5.908878038919283
98	152	5.733467680393005
99	151	5.467408971603618
100	150	5.215583029317713
101	149	5.730478409665011
102	148	5.085273446758947
96	155	5.8429767813695435
97	154	5.901014964393653
98	153	5.901014964393653
99	152	5.460134588038272
100	151	5.460134588038272
101	150	5.722869827145587
102	149	5.722869827145587
103	148	5.350948502250503
96	156	5.835243169649402
97	155	5.872778121911324
98	154	5.893193543186499
99	153	5.621201100690087
100	152	5.452898740918499
101	151	6.0000592510996285
102	150	5.715301565948721
103	149	6.002150185252503
97	156	5.865022546267028
98	155	5.865022546267028
99	154	5.613780941007462
100	153	5.613780941007462
101	152	5.992149495225021
102	151	5.992149495225021
103	150	5.994236071428531
104	149	5.994236071428531
97	157	5.646035044754171
98	156	5.857307728324486
99	155	5.581287770637573
100	154	5.606399779816456
101	153	6.15213986278377
102	152	5.984281320191258
103	151	6.274713527311178
104	150	5.98636355988765
98	157	5.638635487709507
99	156	5.573977817263767
100	155	5.573977817263767
101	154	6.1440927218836805
102	153	6.1440927218836805
103	152	6.266506491520886
104	151	6.266506491520886
105	150	5.987078817984184
98	158	5.631274511353695
99	157	5.3527044912598285
100	156	5.566705982338135
101	155	6.1110405066256135
102	154	6.136087552592471
103	153	6.427422144428419
104	152	6.258342261964572
105	151	6.295197272100268
99	158	5.3457481630557595
100	157	5.3457481630557595
101	156	6.1031091553595616
102	155	6.1031091553595616
103	154	6.419079538713049
104	153	6.419079538713049
105	152	6.287019851934929
99	159	4.940163134102477
100	158	5.338827827427849
101	157	5.881771391644179
102	156	6.095218850458878
103	155	6.386943577738748
104	154	6.41078010739875
105	153	6.4475241827713035
106	152	6.278884745352116
100	159	4.933792100677238
101	158	5.874196635920271
102	157	5.874196635920271
103	156	6.3787168117378314
104	155	6.3787168117378314
105	154	6.439212487470286
106	153	6.439212487470286
100	160	4.9274537771771065
101	159	5.469020716933301
102	158	5.866660779164704
103	157	6.158391051091712
104	156	6.370532292019561
105	155	6.407166545276596
106	154	6.430943468272744
107	153	6.186367658327072
101	160	5.462031793847018
102	159	5.462031793847018
103	158	6.150519124124912
104	157	6.150519124124912
105	156	6.398969393670086
106	155	6.398969393670086
107	154	6.178451277574823
101	161	4.877163777802707
102	160	5.455078487166247
103	159	5.746532347120592
104	158	6.1426873119417
105	157	6.179212836087572
106	156	6.390814007650079
107	155	6.145719077248941
102	161	4.870979112358327
103	160	5.739242680256211
104	159	5.739242680256211
105	158	6.17136682164346
106	157	6.17136682164346
107	156	6.137914253758936
108	155	6.137914253758936
102	162	4.864825726031086
103	161	5.155801908291323
104	160	5.73198987914293
105	159	5.768407748039863
106	158	6.163560479858461
107	157	5.918329750262274
108	156	6.130148893674232
103	162	5.149311127957844
104	161	5.149311127957844
105	160	5.761138056878735
106	159	5.761138056878735
107	158	5.9108700957604015
108	157	5.9108700957604015
109	156	5.605947095956253
103	163	4.39031440049348
104	162	5.142852926199339
105	161	5.179164195021258
106	160	5.753904847005288
107	159	5.508819707751172
108	158	5.903447875147322
109	157	5.387393991882163
104	163	4.384829073856963
105	162	5.172685376712252
106	161	5.172685376712252
107	160	5.501927772410454
108	159	5.501927772410454
109	158	5.380655058128468
110	157	5.380655058128468
104	164	4.3793710737900255
105	163	4.415576779518233
106	162	5.166238827398047
107	161	4.921500522040333
108	160	5.495070163212404
109	159	4.980175256106122
110	158	5.373949689565052
105	164	4.410093470432912
106	163	4.410093470432912
107	162	4.91538851362202
108	161	4.91538851362202
109	160	4.973991683313216
110	159	4.973991683313216
105	165	4.026751504420645
106	164	4.404637268798979
107	163	4.160385304131523
108	162	4.9093067205130865
109	161	4.395625484368793
110	160	4.967838680846398
106	165	4.021788461624965
107	164	4.155255766972914
108	163	4.155255766972914
109	162	4.390207472194561
110	161	4.390207472194561
106	166	4.01684977401419
107	165	3.774429165049696
108	164	4.150151400764116
109	163	3.6377161762493415
110	162	4.384816047961976
111	161	3.6157334319614165
106	167	3.465975025604166
107	166	3.769809366789559
108	165	3.769809366789559
109	164	3.633264437102298
110	163	3.633264437102298
111	162	3.61130642304488
107	167	3.219767434528876
108	166	3.7652120722550535
109	165	3.2543897975474465
110	164	3.6288343838150467
111	163	2.8616233055536213
107	168	3.2158543720306625
108	167	3.2158543720306625
109	166	3.250435763470705
110	165	3.250435763470705
111	164	2.85814370369917
107	169	2.499018487522335
108	168	3.2119602316897726
109	167	2.702342536357719
110	166	3.246500850735174
111	165	2.481143177255035
112	164	2.854680926781839
107	170	2.496002064825916
108	169	2.496002064825916
109	168	2.6990821898643844
110	167	2.6990821898643844
111	166	2.4781472228251005
112	165	2.4781472228251005
107	171	2.326409862914261
108	170	2.4930001224201987
109	169	1.984596177885578
110	168	2.6958374959694993
111	167	1.9323153994791937
112	166	2.47516564979378
113	165	1.4507827447250747
108	171	2.3236217999874498
109	170	1.982217771787873
110	169	1.982217771787873
111	168	1.9299974236046182
112	167	1.9299974236046182
113	166	1.4490385606795826
108	172	2.3208470253312043
109	171	1.821089380065132
110	170	1.9798507016485019
111	169	1.2181466522742994
112	168	1.927690494005219
113	167	0.9057480118099193
109	172	1.8189222399432765
110	171	1.8189222399432765
111	170	1.2166933649104976
112	169	1.2166933649104976
113	168	0.9046635470676847
109	173	1.5894744456691114
110	172	1.816765355395546
111	171	1.065427808601271
112	170	1.2152469522116007
113	169	0.19572175414123194
110	173	1.5875957300831942
111	172	1.0641650174820825
112	171	1.0641650174820825
113	170	0.1954822439029158
110	174	1.5857258420492144
111	173	0.8361726857219764
112	172	1.0629081573615622
113	171	0.05591490012830036
114	170	0.1952438531043299
111	174	0.8352523182011282
112	173	0.8352523182011282
113	172	0.05591385495335999
114	171	0.05591385495335999
111	175	0.2787164000037592
112	174	0.8342062377023467
113	173	-0.1704151959702358
114	172	0.05576714346261724
112	175	0.27838578197042807
113	174	-0.17022561676367332
114	173	-0.17022561676367332
115	172	-0.32314377873171907
112	176	0.27805669184726867
113	175	-0.7164975836121812
114	174	-0.17003692231355672
115	173	-0.5482152013109953
113	176	-0.7156788989213965
114	175	-0.7156788989213965
115	174	-0.5475908566477301
116	173	-0.5475908566477301
113	177	-1.5459493085054419
114	176	-0.7148639886281671
115	175	-1.082341056419864
116	174	-0.5469693923769228
114	177	-1.5441872107485324
115	176	-1.0811089734861525
116	175	-1.0811089734861525
117	174	-1.1846850438432739
115	177	-1.9088738510745316
116	176	-1.0796572825383919
117	175	-1.7072348603342107
116	177	-1.906744546693517
117	176	-1.7054416405071606
118	175	-1.7054416405071606
117	177	-2.507389457617137
118	176	-1.7035121382605212
118	177	-2.5044945017962164
