Z	N	sc
89	139	-0.13714378770873736
90	138	-0.09976729133040863
91	137	0.1941917840899805
92	136	0.32479039461668435
93	135	0.15820227550921118
94	134	-0.04860831873793359
95	133	0.06703804219205267
85	144	-0.34436751051907777
86	143	-0.3366448868800944
87	142	-0.3278046163941326
88	141	-0.35578176980015996
89	140	-0.1299947067695939
90	139	-0.13258954270304457
91	138	0.16712132363454657
92	137	0.16712132363454657
93	136	0.34016427026153906
94	135	0.47957336678518914
95	134	0.25933506999081146
86	144	-0.2419873020267005
87	143	-0.4667774364320394
88	142	-0.327335393136309
89	141	-0.0989491089353578
90	140	-0.07055471239345934
91	139	0.003298798262676428
92	138	0.1668739822880525
93	137	0.20238060613655762
94	136	0.47887298182513405
95	135	0.19536732904634846
86	145	-0.3963721931090731
87	144	-0.36996091443779733
88	143	-0.4661115799062827
89	142	-0.09270109881981625
90	141	-0.09880313933626894
91	140	-0.052282105481936014
92	139	-0.052282105481936014
93	138	0.19496654063732421
94	137	0.18837938498700169
95	136	0.19508043484984228
96	135	0.0615332470561043
87	145	-0.6647118401738226
88	144	-0.3694330655871454
89	143	-0.32834845667548507
90	142	-0.09257230814819195
91	141	-0.17429181992156373
92	140	-0.06060558614717593
93	139	-0.19178541705605312
94	138	0.20100499365980795
95	137	-0.09692259075018228
96	136	0.0714956643705591
87	146	-0.6637674966073064
88	145	-0.6637674966073064
89	144	-0.2856261136885223
90	143	-0.3278869501036752
91	142	-0.1677017497968336
92	141	-0.17404767686730338
93	140	-0.19151884153325227
94	139	-0.19151884153325227
95	138	-0.0967886933558475
96	137	-0.09883920927177314
97	136	-0.23594178204575655
88	146	-0.5012663840616369
89	145	-0.7777549266011192
90	144	-0.2852256428327564
91	143	-0.43233105048284415
92	142	-0.2025956638462958
93	141	-0.4464734985326686
94	140	-0.25467486248135174
95	139	-0.4760355695743783
96	138	-0.0987031590116203
97	137	-0.5080383155664094
88	147	-0.7470601337736298
89	146	-0.7570897580812925
90	145	-0.7766558558582801
91	144	-0.4067650082961336
92	143	-0.4317233932106319
93	142	-0.4458436079698913
94	141	-0.4351438634321312
95	140	-0.5489303088943416
96	139	-0.5489303088943416
97	138	-0.48383296515976326
89	147	-1.0013703438908124
90	146	-0.7560253018073126
91	145	-0.891681256814536
92	144	-0.40619694780025384
93	143	-0.755486549775469
94	142	-0.43453255371969135
95	141	-0.7288617778876869
96	140	-0.548159047032641
97	139	-0.7634592505814908
89	148	-0.9999664919446332
90	147	-0.9999664919446332
91	146	-0.9233334471236958
92	145	-0.8904310421908121
93	144	-0.7544279469016146
94	143	-0.7544279469016146
95	142	-0.7278402481433659
96	141	-0.7278402481433659
97	140	-0.8399404792721725
98	139	-0.8399404792721725
90	148	-0.998570522454429
91	147	-1.1656725102520795
92	146	-0.9167248300791471
93	145	-1.2209966291266028
94	144	-0.7533752881236069
95	143	-1.0600364166389227
96	142	-0.8158424280045438
97	141	-1.207491591375856
98	140	-0.8387674425275691
90	149	-1.4366322212699743
91	148	-1.1640502100535741
92	147	-1.1640502100535741
93	146	-1.332020737716448
94	145	-1.332020737716448
95	144	-1.0585611512342439
96	143	-1.0585611512342439
97	142	-1.1056644314912774
98	141	-1.2058111542360166
99	140	-0.8970451469754153
91	149	-1.5993260256118447
92	148	-1.1624369410537838
93	147	-1.5792143801563725
94	146	-1.3374794002529597
95	145	-1.638038089249676
96	144	-1.0938768531223104
97	143	-1.4567362370753472
98	142	-1.2041400715979762
99	141	-1.1147990535373538
91	150	-1.5971161273819234
92	149	-1.5971161273819234
93	148	-1.5770354812229925
94	147	-1.5770354812229925
95	146	-1.6439988534702934
96	145	-1.6439988534702934
97	144	-1.4547245860712792
98	143	-1.4547245860712792
99	142	-1.1132575776673548
100	141	-1.198870365019502
92	150	-1.594918426762888
93	149	-2.00817202221333
94	148	-1.5748686120505226
95	147	-1.8813112888001342
96	146	-1.641738304897899
97	145	-1.991502147952815
98	144	-1.4527240394827459
99	143	-1.350221220610365
100	142	-1.111724609074372
92	151	-1.3666614686540015
93	150	-2.0054214471383602
94	149	-2.0054214471383602
95	148	-1.8787343481399148
96	147	-1.9658514012580781
97	146	-1.9887741587967867
98	145	-1.9887741587967867
99	144	-1.3483724559737311
100	143	-1.3483724559737311
93	151	-1.8003198206938578
94	150	-2.0026859305353355
95	149	-2.32043248284117
96	148	-1.9659679219907957
97	147	-2.2232557567590447
98	146	-2.1044412752412427
99	145	-2.0362652159606114
100	144	-1.4829928105218642
101	143	-1.504997279262625
93	152	-1.7881099550504587
94	151	-1.7978728968373616
95	150	-2.3022798070774115
96	149	-2.317277065520557
97	148	-2.392447923853979
98	147	-2.392447923853979
99	146	-2.0334923287209676
100	145	-2.0334923287209676
101	144	-1.5029556130921264
94	152	-1.7856895751692718
95	151	-2.1088503455466707
96	150	-2.314138779370751
97	149	-2.7409505266296037
98	148	-2.38920917024916
99	147	-2.307085948079475
100	146	-2.0190242523140114
101	145	-2.1193923755813557
94	153	-1.7010842177851373
95	152	-2.097230788815068
96	151	-2.097230788815068
97	150	-2.737254032886085
98	149	-2.737254032886085
99	148	-2.3169109337491136
100	147	-2.3169109337491136
101	146	-2.1165304640198883
95	153	-1.937530592510484
96	152	-2.094412921136609
97	151	-2.5254404191700814
98	150	-2.7383153054643117
99	149	-2.662495061066693
100	148	-2.3137964970710527
101	147	-2.391686807656697
102	146	-2.11368396171747
95	154	-1.9349382808049995
96	153	-1.9979455353559388
97	152	-2.5220615520993306
98	151	-2.5220615520993306
99	150	-2.666816010651928
100	149	-2.666816010651928
101	148	-2.396135303331903
102	147	-2.396135303331903
96	154	-1.9323598176270025
97	153	-2.362238168027943
98	152	-2.5187007355189053
99	151	-2.4509973236417864
100	150	-2.6632595487299113
101	149	-2.734151501784254
102	148	-2.3929443629895104
96	155	-1.8339439877727273
97	154	-2.3591034393139125
98	153	-2.3591034393139125
99	152	-2.4477398767121485
100	151	-2.4477398767121485
101	150	-2.7305239579791305
102	149	-2.7305239579791305
103	148	-2.7107113033935093
96	156	-1.8494119839169798
97	155	-2.213193783872157
98	154	-2.3523290488519706
99	153	-2.286319939759778
100	152	-2.4444996897127567
101	151	-2.5154660031430467
102	150	-2.726915640761945
103	149	-3.045077803674758
97	156	-2.205673346959884
98	155	-2.205673346959884
99	154	-2.2825271959600286
100	153	-2.2825271959600286
101	152	-2.5080481410195716
102	151	-2.5080481410195716
103	150	-3.0455747913811138
104	149	-3.0455747913811138
97	157	-2.015899269633337
98	156	-2.2027806232536022
99	155	-2.100027383113229
100	154	-2.2795308600298085
101	153	-2.347746858444225
102	152	-2.5047575692606188
103	151	-2.8177617719975387
104	150	-3.045233435223963
98	157	-2.013266220326841
99	156	-2.0972804434741192
100	155	-2.134888987548038
101	154	-2.338917718570883
102	153	-2.338917718570883
103	152	-2.81109026017657
104	151	-2.81109026017657
105	150	-3.156439207920812
98	158	-2.010646907530827
99	157	-1.911896950218761
100	156	-2.094547831377895
101	155	-2.2087210426598176
102	154	-2.3358736815853263
103	153	-2.65063594987987
104	152	-2.80743095962589
105	151	-2.9239790735773568
99	158	-1.9094138716764064
100	157	-1.9155150780643453
101	156	-2.205859521187449
102	155	-2.205859521187449
103	154	-2.6471994539897423
104	153	-2.6471994539897423
105	152	-2.920188527306891
99	159	-1.7266168999949514
100	158	-1.9130373159250667
101	157	-2.017576580115019
102	156	-2.206573019557254
103	155	-2.496626326513251
104	154	-2.6437807458987663
105	153	-2.7594292511903404
106	152	-2.9164176021422463
100	159	-1.7232143322089541
101	158	-2.0149831679782437
102	157	-2.0149831679782437
103	156	-2.493414540872436
104	155	-2.498136048858214
105	154	-2.7463572063616084
106	153	-2.7463572063616084
100	160	-1.7210041404741787
101	159	-1.8364148076479978
102	158	-2.0140600103168254
103	157	-2.3034711739137492
104	156	-2.4949347310139274
105	155	-2.667855442425207
106	154	-2.811617352143003
107	153	-2.478694348843419
101	160	-1.8340733412514965
102	159	-1.8340733412514965
103	158	-2.1844443714408044
104	157	-2.300531010618215
105	156	-2.664447985278457
106	155	-2.664447985278457
107	154	-2.4622491304435243
101	161	-1.7822072156104696
102	160	-1.8309575644525466
103	159	-2.0913182237654837
104	158	-2.194682160865341
105	157	-2.468282451010964
106	156	-2.659904303161966
107	155	-2.412651107639249
102	161	-1.7799528262012245
103	160	-2.0886693385800754
104	159	-2.0886693385800754
105	158	-2.4181832151725757
106	157	-2.465154152751893
107	156	-2.4134376531583257
108	155	-2.4134376531583257
102	162	-1.7777098434489744
103	161	-2.0368010164056614
104	160	-2.0869433450179713
105	159	-2.3018626676348504
106	158	-2.422409816948857
107	157	-2.21158730656407
108	156	-2.406534580622065
103	162	-2.034240946310092
104	161	-2.034240946310092
105	160	-2.2989682975739925
106	159	-2.2989682975739925
107	158	-2.203694549130887
108	157	-2.2087974103833403
109	156	-1.9647733374949894
103	163	-1.6738503860733545
104	162	-2.046569469943279
105	161	-2.2495512513823996
106	160	-2.2960884577742036
107	159	-2.0722176655317526
108	158	-2.2009254637068807
109	157	-1.8993926608736729
104	163	-1.807346184382368
105	162	-2.25679362833489
106	161	-2.25679362833489
107	160	-2.069623661053811
108	159	-2.069623661053811
109	158	-1.8908690460257276
110	157	-1.8970121361016936
104	164	-1.6813058799252758
105	163	-2.0162107560427103
106	162	-2.253988008741544
107	161	-2.028396085825989
108	160	-2.0670425749030983
109	159	-1.7527393373193263
110	158	-1.8885077635186462
105	164	-1.9427861819440295
106	163	-2.0137137426372647
107	162	-2.0258762286584897
108	161	-2.0258762286584897
109	160	-1.7505583037909673
110	159	-1.7505583037909673
105	165	-1.8554871954156624
106	164	-1.9403900577954118
107	163	-1.7557250523905168
108	162	-1.9386539330052983
109	161	-1.7081745374343882
110	160	-1.748388048542438
106	165	-1.9459324837944223
107	164	-1.7494119890598085
108	163	-1.7494119890598085
109	162	-1.7193124986879411
110	161	-1.7193124986879411
106	166	-1.8509407934252522
107	165	-1.7503551673053153
108	164	-1.7472590955039777
109	163	-1.5458691647590967
110	162	-1.7171968486309197
111	161	-1.3428816564573935
106	167	-1.2946215850543012
107	166	-1.7054882291349713
108	165	-1.748210689624102
109	164	-1.543973741641821
110	163	-1.543973741641821
111	162	-1.3412360410848123
107	167	-1.151009478886408
108	166	-1.6817304467431313
109	165	-1.5326216952216782
110	164	-1.5365903279971462
111	163	-1.1585878272808259
107	168	-0.8273850413725086
108	167	-1.1496101176971933
109	166	-1.5937887188729292
110	165	-1.5307569662036258
111	164	-1.1571778371589971
107	169	-0.6971500153085799
108	168	-0.8263887190323658
109	167	-1.1829748182371986
110	166	-1.6030589260863053
111	165	-1.4230225785795483
112	164	-1.3004084469484951
107	170	-0.6571717062070093
108	169	-0.646103663919348
109	168	-0.9773606162643773
110	167	-1.1815537352140382
111	166	-1.4213036872652083
112	165	-1.4213036872652083
107	171	-0.4395327319734861
108	170	-0.4178205572479783
109	169	-0.8604548866242112
110	168	-0.9761912094872969
111	167	-1.0370421090610762
112	166	-1.3955577152482874
113	165	-1.3512939331012603
108	171	-0.43901422898670717
109	170	-0.7018552527588326
110	169	-0.7018552527588326
111	168	-1.154819428970768
112	167	-1.0358072228564197
113	166	1.3836616767493979
108	172	-0.4384982035617213
109	171	-0.7200591053097014
110	170	-0.7010265500566675
111	169	-1.1968185087453094
112	168	-1.1681126829989807
113	167	0.6069506706489847
109	172	-0.7192101002419804
110	171	-0.7192101002419804
111	170	-1.195408428335213
112	169	-0.16984073033927416
113	168	0.3272935626846447
109	173	-0.5328760995835182
110	172	-0.7183651188279327
111	171	-1.0310417270366088
112	170	-0.2062829833075739
113	169	-0.11958092530949216
110	173	-0.6336163982959988
111	172	-0.7934159679707591
112	171	-0.5069459431733776
113	170	-0.40114592182362685
110	174	-0.54666949098646
111	173	-1.1178088783708517
112	172	-0.5063553102509104
113	171	-0.7543231358995399
114	170	-0.1193106532737147
111	174	-0.9840494647542073
112	173	-0.9840494647542073
113	172	-0.7534449505928933
114	171	-0.5639665029120806
111	175	-1.072517980504017
112	174	-0.7702531985587484
113	173	-1.2884575243533618
114	172	-0.5633140449672283
112	175	-0.9532148329044503
113	174	-1.112425393626836
114	173	-1.112425393626836
115	172	-1.0543312865738699
112	176	-0.752621962140438
113	175	-1.214403021097496
114	174	-0.41552640283953224
115	173	-1.57994824020534
113	176	-1.064864411085182
114	175	-0.8595768841087192
115	174	-1.5781365481743705
116	173	-1.6579356092915987
113	177	-1.4390060043715494
114	176	-0.8185646122492471
115	175	-1.8062699342272026
116	174	-1.576333205035553
114	177	-1.5048586501634418
115	176	-1.5619011666085498
116	175	-1.817099332606631
117	174	-2.262370449316222
115	177	-2.0509334642374597
116	176	-1.7967189979708564
117	175	-2.4270339967561085
116	177	-2.1898886951894383
117	176	-2.577723207280542
118	175	-2.4242759289600144
117	177	-3.009267853422898
118	176	-2.427424704654186
118	177	-3.090923657453459
